PESEL,First Name,Last Name,Power Consumption (kWh),House Size (m2),Lokalizacja
06240990675,Agnieszka,Zieliński,1605.22,111,Małopolskie
58111374611,Tomasz,Zieliński,3680.43,275,Łódzkie
32020816091,Tomasz,Dąbrowski,3132.64,141,Dolnośląskie
38072597083,Tomasz,Woźniak,4545.7,213,Świętokrzyskie
91082281867,Jan,Zieliński,3321.14,76,Lubuskie
67122379342,Piotr,Nowak,2542.74,195,Warmińsko-Mazurskie
67052715072,Zofia,Sikora,1815.72,156,Lubuskie
30020896657,Anna,Dąbrowski,3143.78,223,Pomorskie
84082177995,Anna,Wiśniewski,4530.58,77,Warmińsko-Mazurskie
89020411030,Anna,Nowak,2818.79,241,Małopolskie
95072667558,Agnieszka,Szymański,4257.52,246,Mazowieckie
99061468904,Jan,Dąbrowski,2855.88,126,Wielkopolskie
59051140216,Anna,Lewandowski,4916.7,171,Warmińsko-Mazurskie
87042579244,Tomasz,Woźniak,1895.61,140,Podlaskie
44051338860,Piotr,Nowak,4054.67,213,Opolskie
51020879659,Michał,Lewandowski,1008.65,238,Podlaskie
82082043939,Tomasz,Woźniak,2347.37,105,Podlaskie
74052319861,Agnieszka,Kamiński,2234.66,138,Podkarpackie
34052288844,Zofia,Szymański,3188.66,170,Podlaskie
58041795104,Agnieszka,Lewandowski,1844.04,230,Podkarpackie
95111373158,Anna,Dąbrowski,2305.45,155,Podlaskie
83032820068,Anna,Kamiński,4247.32,257,Wielkopolskie
04251847904,Agnieszka,Sikora,2692.63,259,Pomorskie
81012114019,Anna,Dąbrowski,2035.64,69,Opolskie
44071643397,Michał,Lewandowski,2936.46,260,Podkarpackie
35081224317,Anna,Wiśniewski,4850.05,86,Łódzkie
91070259911,Michał,Wiśniewski,1535.77,190,Lubuskie
59022757542,Jan,Kamiński,4908.11,195,Śląskie
44090872804,Agnieszka,Wiśniewski,4465.39,263,Lubelskie
43101283116,Krzysztof,Nowak,1703.62,261,Śląskie
75072636208,Maria,Woźniak,3137.02,286,Wielkopolskie
85101865602,Zofia,Wiśniewski,4518.37,60,Małopolskie
91050337468,Zofia,Nowak,3026.87,180,Opolskie
83040977459,Katarzyna,Kowalski,4477.19,153,Łódzkie
58060372070,Maria,Zieliński,3083.01,224,Podlaskie
79050119987,Michał,Kamiński,1356.1,212,Wielkopolskie
81122021207,Michał,Kowalski,2865.04,187,Opolskie
35031799603,Agnieszka,Sikora,3171.85,191,Podlaskie
96110894417,Katarzyna,Kamiński,4602.6,274,Opolskie
00232128800,Katarzyna,Dąbrowski,3258.01,66,Śląskie
52102692605,Katarzyna,Lewandowski,3448.88,139,Śląskie
29050737681,Krzysztof,Dąbrowski,2861.5,234,Małopolskie
02262563093,Jan,Kowalski,4504.21,202,Łódzkie
03301210488,Zofia,Lewandowski,1977.28,199,Małopolskie
56060843325,Katarzyna,Woźniak,3289.77,233,Podlaskie
62112859482,Krzysztof,Zieliński,2394.79,203,Warmińsko-Mazurskie
96071611425,Krzysztof,Szymański,1645.54,59,Pomorskie
34082359051,Michał,Woźniak,4035.76,89,Lubuskie
81050272254,Piotr,Wiśniewski,2900.73,231,Podkarpackie
43111813040,Tomasz,Nowak,3268.91,265,Pomorskie
71112117887,Michał,Lewandowski,1259.14,150,Łódzkie
00230594654,Jan,Nowak,1789.6,69,Opolskie
56082732522,Agnieszka,Szymański,3709.58,95,Warmińsko-Mazurskie
68010587748,Michał,Dąbrowski,3669.32,140,Lubuskie
61112579756,Tomasz,Sikora,4583.69,143,Zachodniopomorskie
96122790712,Agnieszka,Dąbrowski,3786.74,241,Lubuskie
74091851643,Jan,Kamiński,3582.89,282,Pomorskie
57022328245,Anna,Dąbrowski,2866.69,190,Kujawsko-Pomorskie
45010536873,Katarzyna,Szymański,2483.77,245,Mazowieckie
95120595220,Agnieszka,Lewandowski,3122.53,166,Zachodniopomorskie
44010468870,Anna,Kamiński,1995.7,122,Małopolskie
52011312005,Katarzyna,Kowalski,3466.15,272,Śląskie
47101023518,Zofia,Wiśniewski,3437.91,198,Lubuskie
41121690938,Katarzyna,Lewandowski,1415.34,81,Podlaskie
99121222185,Tomasz,Zieliński,1324.65,83,Śląskie
82021834280,Zofia,Nowak,3100.53,68,Podkarpackie
29011071201,Maria,Sikora,3954.43,234,Świętokrzyskie
37031754068,Anna,Sikora,4082.34,67,Opolskie
64021936872,Zofia,Zieliński,2701.13,289,Lubelskie
38041477187,Michał,Zieliński,3637.07,297,Świętokrzyskie
82010253375,Maria,Lewandowski,2063.48,184,Opolskie
98072875158,Krzysztof,Kowalski,4266.18,218,Podkarpackie
29011288328,Katarzyna,Nowak,4668.55,178,Świętokrzyskie
43052156657,Krzysztof,Kamiński,3817.13,211,Zachodniopomorskie
87022888535,Piotr,Szymański,1629.38,145,Opolskie
02240296186,Zofia,Dąbrowski,1850.38,134,Dolnośląskie
89092455321,Agnieszka,Zieliński,2748.23,111,Wielkopolskie
64052440654,Jan,Dąbrowski,3062.38,228,Mazowieckie
97081687352,Jan,Dąbrowski,3900.84,241,Świętokrzyskie
94111636870,Zofia,Sikora,1706.54,253,Podlaskie
61070116196,Jan,Sikora,3876.67,98,Małopolskie
29110148279,Piotr,Kowalski,1145.39,75,Kujawsko-Pomorskie
29091566046,Maria,Nowak,2844.01,63,Dolnośląskie
69052847067,Katarzyna,Woźniak,4043.54,220,Opolskie
67120183682,Michał,Woźniak,1699.6,259,Lubelskie
73061898536,Krzysztof,Szymański,2780.29,240,Lubuskie
80011031033,Tomasz,Lewandowski,1826.32,183,Lubelskie
77042314781,Piotr,Lewandowski,4280.42,263,Zachodniopomorskie
03271053155,Tomasz,Woźniak,3688.67,299,Mazowieckie
89081477220,Krzysztof,Sikora,1284.47,89,Zachodniopomorskie
82060650245,Michał,Lewandowski,4228.87,263,Pomorskie
02221920642,Agnieszka,Kamiński,3458.67,286,Podkarpackie
64060535137,Zofia,Zieliński,1409.47,281,Wielkopolskie
37102495724,Krzysztof,Zieliński,1156.15,173,Zachodniopomorskie
49051184510,Jan,Woźniak,1091.16,193,Lubelskie
81100367176,Anna,Kamiński,3458.41,272,Lubuskie
49050311696,Jan,Sikora,4997.42,292,Łódzkie
73062845216,Agnieszka,Sikora,1606.32,181,Wielkopolskie
00290660036,Piotr,Lewandowski,4607.29,287,Lubuskie
69022593781,Krzysztof,Lewandowski,1916.18,207,Podlaskie
64032621897,Anna,Nowak,2146.91,267,Zachodniopomorskie
84062299998,Agnieszka,Dąbrowski,2460.4,84,Kujawsko-Pomorskie
42060520861,Tomasz,Zieliński,3138.31,166,Dolnośląskie
30031841466,Anna,Kamiński,1837.99,147,Łódzkie
35100498916,Zofia,Woźniak,1433.48,231,Świętokrzyskie
59020425849,Agnieszka,Sikora,3700.66,288,Opolskie
45100749011,Michał,Zieliński,2280.05,212,Pomorskie
69081725035,Michał,Woźniak,3040.87,142,Wielkopolskie
33011553193,Zofia,Nowak,2115.81,70,Mazowieckie
86052523971,Jan,Kowalski,2214.13,53,Mazowieckie
86092276903,Agnieszka,Lewandowski,1006.85,111,Małopolskie
82070154481,Krzysztof,Szymański,1523.36,141,Podlaskie
47061931317,Piotr,Szymański,3604.62,293,Podlaskie
73122714218,Maria,Zieliński,4965.66,60,Opolskie
76081045344,Krzysztof,Woźniak,4036.4,239,Lubelskie
57110340483,Anna,Zieliński,1864.94,103,Śląskie
94121481419,Krzysztof,Nowak,4607.02,57,Podlaskie
72111317810,Anna,Wiśniewski,2500.67,284,Podlaskie
42051564339,Krzysztof,Lewandowski,3869.29,276,Warmińsko-Mazurskie
69022051263,Tomasz,Lewandowski,3617.24,62,Podlaskie
84100826308,Piotr,Zieliński,2252.64,134,Dolnośląskie
45040257018,Maria,Kamiński,2677.76,280,Podkarpackie
30040245224,Anna,Nowak,4748.8,115,Wielkopolskie
83030923190,Agnieszka,Wiśniewski,1419.04,221,Śląskie
04291311847,Anna,Dąbrowski,4355.87,113,Małopolskie
96090460169,Anna,Kamiński,1808.39,262,Podkarpackie
42080867061,Zofia,Dąbrowski,3955.88,158,Kujawsko-Pomorskie
99021910964,Jan,Zieliński,1031.93,251,Mazowieckie
66022447805,Agnieszka,Dąbrowski,4779.95,130,Lubuskie
69052347666,Maria,Woźniak,2816.26,110,Dolnośląskie
70040325399,Michał,Woźniak,3874.39,258,Mazowieckie
38061345532,Krzysztof,Zieliński,3197.95,283,Opolskie
93040643621,Piotr,Dąbrowski,2230.33,194,Wielkopolskie
44040313760,Jan,Szymański,2324.43,268,Warmińsko-Mazurskie
89120446761,Michał,Nowak,1160.11,90,Kujawsko-Pomorskie
41061991993,Tomasz,Lewandowski,3062.5,120,Warmińsko-Mazurskie
06281493997,Krzysztof,Nowak,4673.27,284,Opolskie
30031275757,Maria,Kamiński,4710.76,276,Podkarpackie
61021525367,Krzysztof,Szymański,3839.39,138,Wielkopolskie
76061758965,Katarzyna,Sikora,3386.85,90,Podkarpackie
00261586174,Piotr,Kamiński,3314.08,192,Zachodniopomorskie
71012817739,Krzysztof,Dąbrowski,2713.02,223,Zachodniopomorskie
76120858627,Tomasz,Woźniak,3826.38,143,Lubuskie
43101113705,Jan,Dąbrowski,4098.71,105,Łódzkie
62120662937,Jan,Woźniak,4883.53,216,Śląskie
63070179153,Maria,Kowalski,4516.55,241,Warmińsko-Mazurskie
55111850431,Krzysztof,Dąbrowski,1344.79,200,Świętokrzyskie
88010689646,Michał,Lewandowski,3204.61,139,Śląskie
85102236717,Piotr,Woźniak,4932.58,80,Kujawsko-Pomorskie
65111033981,Zofia,Kowalski,4543.39,280,Podkarpackie
98010895143,Katarzyna,Szymański,4777.5,134,Dolnośląskie
62062829485,Katarzyna,Kamiński,2651.86,286,Wielkopolskie
30021581244,Katarzyna,Sikora,1438.41,189,Mazowieckie
40051482523,Michał,Nowak,4824.99,295,Pomorskie
06220698175,Agnieszka,Szymański,4670.86,102,Lubuskie
97111231823,Zofia,Dąbrowski,3508.04,57,Śląskie
87090840015,Tomasz,Nowak,3512.74,114,Lubuskie
48040572202,Tomasz,Szymański,2481.34,80,Świętokrzyskie
78121199167,Tomasz,Wiśniewski,3008.24,257,Wielkopolskie
58112833544,Piotr,Kamiński,2562.95,176,Mazowieckie
82080213776,Maria,Sikora,2833.85,79,Warmińsko-Mazurskie
41041421742,Tomasz,Kamiński,3521.32,100,Mazowieckie
68081014783,Piotr,Woźniak,1995.61,271,Śląskie
85111973588,Piotr,Kamiński,1251.9,97,Łódzkie
49051748484,Jan,Wiśniewski,4589.82,140,Warmińsko-Mazurskie
32051156393,Agnieszka,Zieliński,1610.32,241,Świętokrzyskie
98101818303,Tomasz,Sikora,1263.21,97,Świętokrzyskie
90092749701,Jan,Nowak,1386.16,175,Kujawsko-Pomorskie
62102147456,Piotr,Kamiński,1697.55,247,Wielkopolskie
35082293279,Michał,Nowak,1530.94,74,Dolnośląskie
44102233667,Maria,Kowalski,2730.1,58,Opolskie
31110411581,Agnieszka,Kowalski,2387.45,265,Opolskie
41061556448,Piotr,Kamiński,3210.35,245,Warmińsko-Mazurskie
06230499029,Anna,Dąbrowski,1836.74,212,Zachodniopomorskie
65051320215,Michał,Sikora,4793.93,233,Pomorskie
65102031796,Piotr,Sikora,2211.48,140,Śląskie
52090123189,Michał,Kamiński,1410.55,116,Zachodniopomorskie
60081284393,Maria,Wiśniewski,3250.95,63,Łódzkie
81090729217,Jan,Szymański,1411.58,71,Lubelskie
87012889467,Maria,Woźniak,3634.8,187,Podkarpackie
54112060751,Jan,Kamiński,2204.0,62,Kujawsko-Pomorskie
34080343818,Zofia,Woźniak,4224.7,75,Mazowieckie
67021517382,Krzysztof,Szymański,4957.88,292,Łódzkie
60050262522,Anna,Woźniak,3383.68,200,Lubelskie
45121558010,Piotr,Woźniak,1393.11,278,Wielkopolskie
96041039172,Piotr,Dąbrowski,1013.41,261,Mazowieckie
80042861092,Maria,Zieliński,2631.97,222,Zachodniopomorskie
67020674194,Agnieszka,Sikora,1500.95,259,Łódzkie
72082482069,Katarzyna,Nowak,2754.12,168,Podkarpackie
06210590247,Tomasz,Wiśniewski,3825.47,213,Pomorskie
98042580114,Krzysztof,Sikora,4589.7,234,Śląskie
78080881893,Krzysztof,Kamiński,4276.96,134,Łódzkie
95020196206,Piotr,Dąbrowski,2471.68,180,Warmińsko-Mazurskie
65060762073,Michał,Wiśniewski,3174.71,258,Śląskie
55102490174,Katarzyna,Zieliński,4088.11,223,Wielkopolskie
39061134289,Jan,Zieliński,3419.1,91,Opolskie
82092786583,Maria,Sikora,2338.5,93,Pomorskie
75052212314,Krzysztof,Wiśniewski,2629.23,95,Śląskie
94081497985,Katarzyna,Nowak,4723.95,211,Warmińsko-Mazurskie
55021697205,Maria,Sikora,3684.83,188,Wielkopolskie
39102034103,Zofia,Kamiński,4641.45,297,Lubelskie
74060676556,Anna,Dąbrowski,3575.14,182,Śląskie
76112670093,Anna,Kowalski,4942.31,290,Pomorskie
03230477945,Tomasz,Sikora,1667.45,268,Dolnośląskie
32051825354,Zofia,Nowak,4347.32,170,Mazowieckie
05270279040,Piotr,Nowak,1253.17,100,Pomorskie
69010192097,Anna,Kamiński,2220.35,52,Dolnośląskie
48051478553,Katarzyna,Nowak,4823.79,82,Kujawsko-Pomorskie
43032444224,Michał,Kamiński,4599.52,219,Warmińsko-Mazurskie
84040151335,Krzysztof,Wiśniewski,3598.55,265,Kujawsko-Pomorskie
74021622033,Piotr,Kowalski,1556.93,75,Mazowieckie
67100529358,Piotr,Lewandowski,4757.17,187,Łódzkie
44042053387,Zofia,Zieliński,2898.03,115,Pomorskie
41120289234,Tomasz,Woźniak,4174.23,261,Kujawsko-Pomorskie
70052385839,Michał,Szymański,1946.51,61,Warmińsko-Mazurskie
37010452262,Michał,Kowalski,3873.74,186,Śląskie
03302858557,Krzysztof,Wiśniewski,2410.91,79,Małopolskie
34092143806,Piotr,Kowalski,4181.37,185,Podlaskie
88122781586,Piotr,Kamiński,2781.96,139,Lubelskie
43110374564,Zofia,Sikora,4667.35,194,Łódzkie
86020288200,Anna,Kamiński,2132.39,144,Lubuskie
75082643674,Maria,Nowak,1813.25,153,Mazowieckie
48092158122,Maria,Kowalski,4135.08,241,Lubuskie
35100743610,Agnieszka,Szymański,4346.32,168,Podlaskie
45072430287,Agnieszka,Wiśniewski,4645.23,69,Lubuskie
61070724823,Agnieszka,Kowalski,2503.75,117,Warmińsko-Mazurskie
83031495166,Piotr,Dąbrowski,3754.78,102,Warmińsko-Mazurskie
86012686685,Agnieszka,Wiśniewski,2793.85,293,Mazowieckie
72052779474,Katarzyna,Kowalski,4445.03,253,Małopolskie
49060971093,Tomasz,Kamiński,2897.63,272,Lubuskie
31100839261,Zofia,Lewandowski,2043.48,132,Lubelskie
98091177192,Piotr,Nowak,1621.77,185,Małopolskie
41031110821,Agnieszka,Zieliński,3796.01,103,Kujawsko-Pomorskie
92031686542,Tomasz,Dąbrowski,1162.49,83,Świętokrzyskie
69091785959,Agnieszka,Dąbrowski,4758.9,172,Dolnośląskie
04242697194,Michał,Szymański,2068.87,188,Pomorskie
06300489569,Katarzyna,Nowak,1260.61,201,Mazowieckie
71010420470,Zofia,Szymański,3494.17,200,Śląskie
42060963970,Katarzyna,Lewandowski,1444.8,56,Świętokrzyskie
30091998980,Agnieszka,Woźniak,2512.78,278,Kujawsko-Pomorskie
82121919548,Agnieszka,Zieliński,2620.46,282,Dolnośląskie
99110725121,Piotr,Lewandowski,2022.19,72,Kujawsko-Pomorskie
75062259345,Agnieszka,Dąbrowski,1888.13,69,Świętokrzyskie
99091410102,Michał,Kowalski,3490.53,229,Kujawsko-Pomorskie
39030471386,Anna,Kamiński,1566.98,300,Lubelskie
72102791289,Katarzyna,Lewandowski,3679.24,140,Dolnośląskie
63011713697,Tomasz,Sikora,3269.45,75,Dolnośląskie
62062179375,Agnieszka,Dąbrowski,4332.5,160,Łódzkie
04280854335,Piotr,Dąbrowski,2453.99,249,Warmińsko-Mazurskie
06272395471,Piotr,Zieliński,2266.93,287,Łódzkie
33072783283,Agnieszka,Lewandowski,1117.46,73,Kujawsko-Pomorskie
40090490710,Anna,Woźniak,2451.26,162,Wielkopolskie
04300131813,Michał,Lewandowski,4369.22,122,Świętokrzyskie
39040486576,Maria,Szymański,3721.91,166,Lubuskie
63011844533,Tomasz,Wiśniewski,2464.55,235,Zachodniopomorskie
38081535917,Tomasz,Lewandowski,4776.11,119,Warmińsko-Mazurskie
29101882548,Maria,Zieliński,1303.31,214,Łódzkie
93041144886,Maria,Zieliński,3416.82,79,Warmińsko-Mazurskie
39112895789,Maria,Wiśniewski,4159.74,111,Opolskie
81101068328,Piotr,Wiśniewski,3191.19,261,Kujawsko-Pomorskie
38062648962,Jan,Zieliński,4349.39,139,Wielkopolskie
70011729496,Katarzyna,Wiśniewski,1036.31,222,Pomorskie
05232614650,Katarzyna,Woźniak,4304.63,141,Opolskie
83091885242,Maria,Woźniak,4011.16,220,Świętokrzyskie
00320797967,Agnieszka,Lewandowski,2264.06,162,Kujawsko-Pomorskie
47042778784,Zofia,Szymański,4726.33,91,Śląskie
36091823859,Agnieszka,Lewandowski,4638.28,85,Kujawsko-Pomorskie
95082268927,Agnieszka,Dąbrowski,4806.23,196,Zachodniopomorskie
98050116541,Anna,Dąbrowski,3247.44,56,Śląskie
73061677153,Zofia,Nowak,2216.41,97,Lubelskie
36111195476,Maria,Dąbrowski,4461.77,226,Pomorskie
05281510105,Agnieszka,Sikora,1544.98,104,Podlaskie
89091133538,Zofia,Sikora,4639.78,139,Łódzkie
94070818249,Jan,Zieliński,2102.01,281,Małopolskie
32080158702,Krzysztof,Lewandowski,1950.03,140,Mazowieckie
47100449014,Maria,Zieliński,1832.81,120,Warmińsko-Mazurskie
97111974322,Katarzyna,Szymański,3470.15,142,Zachodniopomorskie
87010820103,Zofia,Dąbrowski,2938.31,226,Podkarpackie
56012055389,Krzysztof,Sikora,3743.02,268,Kujawsko-Pomorskie
57081499746,Agnieszka,Wiśniewski,1888.33,156,Zachodniopomorskie
79060887030,Katarzyna,Sikora,3780.46,93,Pomorskie
48012893106,Katarzyna,Wiśniewski,4133.93,290,Zachodniopomorskie
89110880689,Piotr,Sikora,4837.09,170,Dolnośląskie
81112292509,Maria,Kowalski,2967.32,239,Wielkopolskie
92060452006,Anna,Nowak,4012.22,108,Łódzkie
45032644727,Tomasz,Sikora,2315.9,144,Lubuskie
68030871391,Krzysztof,Kamiński,2119.15,228,Świętokrzyskie
02210194306,Tomasz,Woźniak,2239.19,82,Opolskie
70092598024,Tomasz,Kamiński,1577.66,160,Opolskie
70012691934,Piotr,Zieliński,3771.71,235,Podlaskie
63070672281,Piotr,Lewandowski,1130.59,203,Lubuskie
97122359855,Michał,Sikora,4226.69,102,Podlaskie
55021119444,Jan,Kamiński,2518.48,58,Lubuskie
86080285555,Agnieszka,Kowalski,3550.36,115,Warmińsko-Mazurskie
00272011623,Maria,Nowak,4800.89,160,Śląskie
83032314194,Michał,Wiśniewski,2812.45,204,Podlaskie
67041924535,Agnieszka,Lewandowski,4103.71,105,Małopolskie
86082154181,Katarzyna,Kamiński,4049.02,267,Łódzkie
96022327403,Katarzyna,Szymański,1822.06,272,Małopolskie
77100969029,Tomasz,Sikora,4231.01,113,Podkarpackie
41111248154,Katarzyna,Nowak,3179.15,157,Zachodniopomorskie
76122279118,Krzysztof,Zieliński,2484.92,216,Kujawsko-Pomorskie
94010152745,Jan,Woźniak,3417.28,159,Podkarpackie
84082857103,Krzysztof,Wiśniewski,3799.34,93,Lubelskie
53052880955,Michał,Wiśniewski,4660.2,203,Warmińsko-Mazurskie
43081218412,Zofia,Nowak,1894.14,141,Łódzkie
96020454606,Tomasz,Wiśniewski,1882.13,81,Małopolskie
92080846267,Jan,Nowak,3027.36,294,Śląskie
76082494444,Piotr,Kowalski,2257.54,196,Kujawsko-Pomorskie
40062257631,Maria,Sikora,4873.81,83,Mazowieckie
79021048809,Katarzyna,Kowalski,2996.72,88,Kujawsko-Pomorskie
61072022752,Krzysztof,Wiśniewski,1675.13,120,Podlaskie
30020850314,Tomasz,Lewandowski,2982.12,288,Lubuskie
68111687440,Michał,Zieliński,4425.91,106,Śląskie
81092185361,Agnieszka,Nowak,3621.07,111,Mazowieckie
03310695968,Anna,Woźniak,1528.27,238,Lubelskie
50092750877,Krzysztof,Szymański,1830.38,83,Podkarpackie
73120577842,Maria,Wiśniewski,2819.67,114,Zachodniopomorskie
51102182556,Krzysztof,Woźniak,3053.71,262,Zachodniopomorskie
86090424315,Zofia,Woźniak,1380.95,99,Pomorskie
39041545326,Jan,Woźniak,3072.24,70,Zachodniopomorskie
91041764156,Agnieszka,Kowalski,2409.07,76,Wielkopolskie
36041187826,Piotr,Sikora,1725.4,238,Lubuskie
78101321702,Michał,Woźniak,2706.29,110,Podlaskie
81040282638,Piotr,Kamiński,2611.22,277,Podlaskie
34111163006,Jan,Kamiński,1624.07,70,Lubuskie
65040687402,Krzysztof,Dąbrowski,3271.63,53,Dolnośląskie
31061824593,Anna,Woźniak,2759.42,259,Świętokrzyskie
74051337811,Krzysztof,Zieliński,4255.05,233,Świętokrzyskie
70051392618,Maria,Lewandowski,2129.75,128,Łódzkie
89070612887,Zofia,Wiśniewski,3892.33,259,Śląskie
74020320475,Maria,Kamiński,3514.78,254,Warmińsko-Mazurskie
64011867751,Zofia,Kowalski,3748.25,102,Lubelskie
60070543100,Katarzyna,Szymański,3108.75,255,Opolskie
78081965996,Piotr,Zieliński,1881.94,223,Opolskie
76021374774,Krzysztof,Kowalski,2898.2,82,Lubelskie
61122691394,Anna,Woźniak,4367.42,182,Warmińsko-Mazurskie
73061029202,Tomasz,Szymański,2694.4,52,Podlaskie
63102185422,Agnieszka,Woźniak,1748.57,279,Warmińsko-Mazurskie
33032229251,Anna,Dąbrowski,3574.63,186,Kujawsko-Pomorskie
96032645034,Agnieszka,Zieliński,3294.35,155,Podkarpackie
88100879588,Michał,Wiśniewski,3506.98,109,Pomorskie
98082024874,Agnieszka,Zieliński,4030.33,127,Mazowieckie
48110977168,Krzysztof,Kowalski,3437.44,182,Małopolskie
45121111655,Agnieszka,Sikora,3952.9,254,Lubuskie
05231536881,Tomasz,Nowak,4672.66,128,Śląskie
56062718049,Katarzyna,Woźniak,1533.4,186,Zachodniopomorskie
37051639338,Tomasz,Sikora,3749.86,207,Dolnośląskie
39061943362,Krzysztof,Wiśniewski,2308.62,175,Podkarpackie
76091898868,Anna,Woźniak,2184.02,233,Małopolskie
81091939084,Jan,Szymański,3883.76,262,Podkarpackie
49110326426,Katarzyna,Wiśniewski,3264.19,296,Wielkopolskie
49022442254,Jan,Wiśniewski,4266.3,73,Wielkopolskie
04322090844,Michał,Wiśniewski,3919.52,215,Podlaskie
88072749966,Piotr,Zieliński,4798.76,61,Śląskie
79060986845,Tomasz,Nowak,4079.69,246,Lubelskie
39051233307,Jan,Wiśniewski,2321.69,61,Podkarpackie
82090267622,Agnieszka,Dąbrowski,2630.13,93,Dolnośląskie
03212469315,Zofia,Wiśniewski,1548.1,213,Warmińsko-Mazurskie
85071690941,Piotr,Dąbrowski,4952.92,59,Podlaskie
76122774729,Krzysztof,Kowalski,2298.82,172,Małopolskie
60071984117,Michał,Dąbrowski,4577.03,87,Wielkopolskie
50120534374,Maria,Kowalski,3740.94,252,Podlaskie
44081778702,Tomasz,Wiśniewski,1850.31,218,Świętokrzyskie
63030199049,Piotr,Kowalski,1857.22,124,Zachodniopomorskie
51091474546,Katarzyna,Sikora,1064.44,194,Kujawsko-Pomorskie
48041424904,Katarzyna,Szymański,2953.49,210,Małopolskie
58111125408,Katarzyna,Szymański,2885.01,170,Pomorskie
54040154065,Tomasz,Woźniak,3994.93,66,Świętokrzyskie
54081950824,Michał,Wiśniewski,4863.65,201,Małopolskie
78070446705,Michał,Woźniak,3647.19,261,Lubelskie
73101711580,Agnieszka,Kowalski,2426.37,72,Wielkopolskie
59071710426,Agnieszka,Kamiński,3358.06,125,Mazowieckie
71020895222,Tomasz,Kamiński,1523.1,299,Mazowieckie
42060227621,Agnieszka,Woźniak,3906.49,250,Wielkopolskie
02312743716,Piotr,Zieliński,2512.55,118,Lubuskie
00312638168,Maria,Szymański,1179.7,271,Warmińsko-Mazurskie
00312156785,Zofia,Kamiński,2568.96,143,Kujawsko-Pomorskie
89070898898,Piotr,Zieliński,1408.8,246,Małopolskie
39042245409,Zofia,Sikora,1734.13,156,Kujawsko-Pomorskie
04301461362,Agnieszka,Nowak,4495.62,267,Świętokrzyskie
99042321493,Michał,Lewandowski,4424.31,53,Łódzkie
75110565680,Tomasz,Dąbrowski,1652.35,105,Podlaskie
54081312389,Piotr,Szymański,1763.65,196,Wielkopolskie
47010848439,Michał,Kowalski,3129.51,180,Śląskie
69081971252,Anna,Sikora,1337.38,276,Mazowieckie
39012397721,Maria,Woźniak,3716.7,183,Mazowieckie
97082691556,Michał,Lewandowski,2232.02,53,Małopolskie
88012825592,Krzysztof,Nowak,2024.21,117,Pomorskie
90061068477,Jan,Wiśniewski,2749.41,154,Łódzkie
01321377914,Jan,Szymański,4555.96,267,Mazowieckie
32120719076,Anna,Woźniak,2418.56,108,Świętokrzyskie
85120894115,Zofia,Sikora,3533.71,84,Świętokrzyskie
92092883593,Piotr,Dąbrowski,1589.51,199,Śląskie
81121210772,Jan,Lewandowski,1116.9,215,Mazowieckie
50060394812,Zofia,Woźniak,1978.39,157,Lubuskie
83121359484,Anna,Wiśniewski,3111.89,82,Pomorskie
32031386882,Michał,Lewandowski,2909.95,83,Zachodniopomorskie
71100518955,Piotr,Lewandowski,2187.48,112,Warmińsko-Mazurskie
80052557880,Michał,Woźniak,2723.54,143,Kujawsko-Pomorskie
39010623507,Krzysztof,Woźniak,4453.76,261,Śląskie
42012568420,Jan,Kamiński,3959.81,94,Zachodniopomorskie
38040497450,Tomasz,Dąbrowski,1000.41,57,Dolnośląskie
97101744588,Maria,Dąbrowski,2902.1,255,Kujawsko-Pomorskie
39032655881,Jan,Kowalski,3760.53,285,Łódzkie
61090670652,Anna,Dąbrowski,1991.08,132,Dolnośląskie
32102536460,Jan,Kowalski,3463.36,52,Warmińsko-Mazurskie
35020821601,Krzysztof,Kowalski,3274.02,104,Śląskie
51032548541,Jan,Lewandowski,1612.02,85,Lubelskie
53050178656,Tomasz,Woźniak,1758.0,176,Pomorskie
42032449949,Jan,Zieliński,3307.08,271,Lubuskie
64091846899,Piotr,Wiśniewski,3573.42,190,Pomorskie
98041099945,Agnieszka,Kamiński,3820.77,103,Warmińsko-Mazurskie
91012221046,Michał,Szymański,2278.82,197,Zachodniopomorskie
03211971224,Tomasz,Lewandowski,4374.68,73,Podkarpackie
50020934140,Tomasz,Szymański,3982.01,271,Opolskie
50032236784,Tomasz,Woźniak,4606.76,147,Lubuskie
05251632428,Krzysztof,Zieliński,1066.06,230,Lubelskie
64111271339,Agnieszka,Kowalski,1408.92,248,Wielkopolskie
53112398639,Katarzyna,Sikora,1805.19,105,Wielkopolskie
62072218732,Krzysztof,Woźniak,3230.9,111,Podkarpackie
75111137066,Agnieszka,Kamiński,2971.34,163,Zachodniopomorskie
90030371502,Agnieszka,Kamiński,1629.97,116,Mazowieckie
05230621867,Piotr,Lewandowski,4857.07,129,Małopolskie
66100822959,Jan,Sikora,1910.42,195,Zachodniopomorskie
73122187401,Krzysztof,Lewandowski,3648.33,212,Pomorskie
29021845548,Zofia,Kamiński,3859.77,132,Łódzkie
32092098812,Zofia,Kamiński,3576.29,91,Łódzkie
97101310136,Agnieszka,Lewandowski,1221.72,232,Podkarpackie
49060380376,Maria,Woźniak,3786.52,74,Warmińsko-Mazurskie
47011768581,Anna,Dąbrowski,2799.4,248,Podkarpackie
87042827194,Jan,Sikora,2794.42,82,Łódzkie
